,my_id,pro_id,name,tags,dif,url
307,5309,1205C,Palindromic Paths,"implementation,interactive",2500,/problemset/problem/1205/C
308,5308,1205B,Shortest Cycle,"bitmasks,brute force,graphs,shortest paths",1900,/problemset/problem/1205/B
309,5307,1205A,Almost Equal,"constructive algorithms,greedy,math",1300,/problemset/problem/1205/A
310,5306,1204E,"Natasha, Sasha and the Prefix Sums","combinatorics,dp,math,number theory",2400,/problemset/problem/1204/E
311,5305,1204D2,Kirk and a Binary String (hard version),"data structures,greedy,math,strings",2100,/problemset/problem/1204/D2
312,5304,1204D1,Kirk and a Binary String (easy version),"brute force,greedy,strings",2000,/problemset/problem/1204/D1
313,5303,1204C,"Anna, Svyatoslav and Maps","dp,graphs,greedy,shortest paths",1700,/problemset/problem/1204/C
314,5302,1204B,Mislove Has Lost an Array,"greedy,math",1000,/problemset/problem/1204/B
315,5301,1204A,BowWow and the Timetable,math,1100,/problemset/problem/1204/A
316,5300,1203F2,Complete the Projects (hard version),"dp,greedy",2400,/problemset/problem/1203/F2
317,5299,1203F1,Complete the Projects (easy version),greedy,2100,/problemset/problem/1203/F1
318,5298,1203E,Boxers,"greedy,sortings",1500,/problemset/problem/1203/E
319,5297,1203D2,Remove the Substring (hard version),"binary search,greedy,implementation,two pointers",1800,/problemset/problem/1203/D2
320,5296,1203D1,Remove the Substring (easy version),"greedy,implementation",1600,/problemset/problem/1203/D1
321,5295,1203C,Common Divisors,"implementation,math",1300,/problemset/problem/1203/C
322,5294,1203B,Equal Rectangles,"greedy,math",1200,/problemset/problem/1203/B
323,5293,1203A,Circle of Students,implementation,1100,/problemset/problem/1203/A
324,5292,1202F,You Are Given Some Letters...,"binary search,implementation,math",2800,/problemset/problem/1202/F
325,5291,1202E,You Are Given Some Strings...,"brute force,string suffix structures,strings",2500,/problemset/problem/1202/E
326,5290,1202D,Print a 1337-string...,"combinatorics,constructive algorithms,math,strings",1900,/problemset/problem/1202/D
327,5289,1202C,You Are Given a WASD-string...,"brute force,data structures,dp,greedy,implementation,math,strings",2100,/problemset/problem/1202/C
328,5288,1202B,You Are Given a Decimal String...,"brute force,dp,shortest paths",1700,/problemset/problem/1202/B
329,5287,1202A,You Are Given Two Binary Strings...,"bitmasks,greedy",1100,/problemset/problem/1202/A
330,5286,1201E2,Knightmare (hard),"graphs,interactive,shortest paths",3000,/problemset/problem/1201/E2
331,5285,1201E1,Knightmare (easy),"graphs,interactive,shortest paths",2900,/problemset/problem/1201/E1
332,5284,1201D,Treasure Hunting,"binary search,dp,greedy,implementation",2000,/problemset/problem/1201/D
333,5283,1201C,Maximum Median,"binary search,greedy,math,sortings",1400,/problemset/problem/1201/C
334,5282,1201B,Zero Array,"greedy,math",1500,/problemset/problem/1201/B
335,5281,1201A,Important Exam,"implementation,strings",900,/problemset/problem/1201/A
336,5280,1200F,Graph Traveler,"brute force,data structures,dfs and similar,dp,graphs,implementation,math,number theory",2500,/problemset/problem/1200/F
337,5279,1200E,Compress Words,"brute force,hashing,implementation,string suffix structures,strings",2000,/problemset/problem/1200/E
338,5278,1200D,White Lines,"brute force,data structures,dp,implementation,two pointers",1900,/problemset/problem/1200/D
339,5277,1200C,Round Corridor,"math,number theory",1500,/problemset/problem/1200/C
340,5276,1200B,Block Adventure,"dp,greedy",1300,/problemset/problem/1200/B
341,5275,1200A,Hotelier,"brute force,data structures,implementation",1000,/problemset/problem/1200/A
342,5274,1199B,Water Lily,"geometry,math",1000,/problemset/problem/1199/B
343,5273,1199A,City Day,implementation,1000,/problemset/problem/1199/A
344,5272,1198F,GCD Groups 2,"greedy,number theory,probabilities",2900,/problemset/problem/1198/F
345,5271,1198E,Rectangle Painting 2,"flows,graph matchings,graphs",2500,/problemset/problem/1198/E
346,5270,1198D,Rectangle Painting 1,dp,2400,/problemset/problem/1198/D
347,5269,1198C,Matching vs  Independent Set,"constructive algorithms,graphs,greedy,sortings",2200,/problemset/problem/1198/C
348,5268,1198B,Welfare State,"binary search,brute force,data structures,sortings",1600,/problemset/problem/1198/B
349,5267,1198A,MP3,"sortings,two pointers",1700,/problemset/problem/1198/A
350,5266,1197F,Coloring Game,"dp,games,matrices",2500,/problemset/problem/1197/F
351,5265,1197E,Culture Code,"binary search,combinatorics,data structures,dp,shortest paths,sortings",2300,/problemset/problem/1197/E
352,5264,1197D,Yet Another Subarray Problem,"dp,greedy,math",1900,/problemset/problem/1197/D
353,5263,1197C,Array Splitting,"greedy,sortings",1400,/problemset/problem/1197/C
354,5262,1197B,Pillars,"greedy,implementation",1000,/problemset/problem/1197/B
355,5261,1197A,DIY Wooden Ladder,"greedy,math,sortings",1000,/problemset/problem/1197/A
356,5260,1196F,K-th Path,"brute force,constructive algorithms,shortest paths,sortings",2500,/problemset/problem/1196/F
357,5259,1196E,Connected Component on a Chessboard,"constructive algorithms,implementation",1900,/problemset/problem/1196/E
358,5258,1196D2,RGB Substring (hard version),"data structures,dp,implementation,two pointers",1600,/problemset/problem/1196/D2
359,5257,1196D1,RGB Substring (easy version),implementation,1500,/problemset/problem/1196/D1
360,5256,1196C,Robot Breakout,implementation,1500,/problemset/problem/1196/C
361,5255,1196B,Odd Sum Segments,"constructive algorithms,math",1200,/problemset/problem/1196/B
362,5254,1196A,Three Piles of Candies,"brute force,constructive algorithms,math",700,/problemset/problem/1196/A
363,5253,1195F,Geometers Anonymous Club,"data structures,geometry,math,sortings",2700,/problemset/problem/1195/F
364,5252,1195E,OpenStreetMap,"data structures,two pointers",2100,/problemset/problem/1195/E
365,5251,1195D2,Submarine in the Rybinsk Sea (hard edition),"combinatorics,math,number theory",1700,/problemset/problem/1195/D2
366,5250,1195D1,Submarine in the Rybinsk Sea (easy edition),"combinatorics,math,number theory",1500,/problemset/problem/1195/D1
367,5249,1195C,Basketball Exercise,dp,1400,/problemset/problem/1195/C
368,5248,1195B,Sport Mafia,"binary search,brute force,math",1100,/problemset/problem/1195/B
369,5247,1195A,Drinks Choosing,"greedy,math",1100,/problemset/problem/1195/A
370,5246,1194G,Another Meme Problem,dp,3000,/problemset/problem/1194/G
371,5245,1194F,Crossword Expert,"combinatorics,dp,number theory,probabilities,two pointers",2500,/problemset/problem/1194/F
372,5244,1194E,Count The Rectangles,"bitmasks,brute force,data structures,geometry,sortings",2200,/problemset/problem/1194/E
373,5243,1194D,1-2-K Game,"games,math",1700,/problemset/problem/1194/D
374,5242,1194C,From S To T,"implementation,strings",1300,/problemset/problem/1194/C
375,5241,1194B,Yet Another Crosses Problem,implementation,1300,/problemset/problem/1194/B
376,5240,1194A,Remove a Progression,math,800,/problemset/problem/1194/A
377,5239,1193C,Scissors and Tape,"*special problem,constructive algorithms,geometry",,/problemset/problem/1193/C
378,5238,1193B,Magic Tree,"*special problem,data structures,dp,trees",,/problemset/problem/1193/B
379,5237,1193A,Amusement Park,"*special problem,dp,math",,/problemset/problem/1193/A
380,5236,1192C,Cubeword,"*special problem,brute force,dp,meet-in-the-middle",,/problemset/problem/1192/C
381,5235,1192B,Dynamic Diameter,"*special problem,data structures,dfs and similar,divide and conquer,trees",,/problemset/problem/1192/B
382,5234,1192A,Building Skyscrapers,*special problem,,/problemset/problem/1192/A
383,5233,1191B,Tokitsukaze and Mahjong,"brute force,implementation",1200,/problemset/problem/1191/B
384,5232,1191A,Tokitsukaze and Enhancement,brute force,700,/problemset/problem/1191/A
385,5231,1190F,Tokitsukaze and Powers,"number theory,probabilities",3300,/problemset/problem/1190/F
386,5230,1190E,Tokitsukaze and Explosion,"binary search,greedy",3100,/problemset/problem/1190/E
387,5229,1190D,Tokitsukaze and Strange Rectangle,"data structures,divide and conquer,sortings,two pointers",2200,/problemset/problem/1190/D
388,5228,1190C,Tokitsukaze and Duel,"brute force,games,greedy",2400,/problemset/problem/1190/C
389,5227,1190B,"Tokitsukaze, CSL and Stone Game",games,1800,/problemset/problem/1190/B
390,5226,1190A,Tokitsukaze and Discard Items,"implementation,two pointers",1500,/problemset/problem/1190/A
391,5225,1189C,Candies!,"data structures,dp,implementation,math",1400,/problemset/problem/1189/C
392,5224,1189B,Number Circle,"greedy,math,sortings",1100,/problemset/problem/1189/B
393,5223,1189A,Keanu Reeves,strings,800,/problemset/problem/1189/A
394,5222,1188E,Problem from Red Panda,combinatorics,3200,/problemset/problem/1188/E
395,5221,1188D,Make Equal,dp,3000,/problemset/problem/1188/D
396,5220,1188C,Array Beauty,dp,2700,/problemset/problem/1188/C
397,5219,1188B,Count Pairs,"math,matrices,number theory,two pointers",2200,/problemset/problem/1188/B
398,5218,1188A2,Add on a Tree: Revolution,"constructive algorithms,dfs and similar,implementation,trees",2500,/problemset/problem/1188/A2
399,5217,1188A1,Add on a Tree,trees,1600,/problemset/problem/1188/A1
400,5216,1187G,Gang Up,"flows,graphs",2600,/problemset/problem/1187/G
401,5215,1187F,Expected Square Beauty,"dp,math,probabilities",2600,/problemset/problem/1187/F
402,5214,1187E,Tree Painting,"dfs and similar,dp,trees",2000,/problemset/problem/1187/E
403,5213,1187D,Subarray Sorting,"data structures,sortings",2200,/problemset/problem/1187/D
404,5212,1187C,Vasya And Array,"constructive algorithms,greedy,implementation",1800,/problemset/problem/1187/C
405,5211,1187B,Letters Shop,"binary search,implementation,strings",1300,/problemset/problem/1187/B
406,5210,1187A,Stickers and Toys,math,900,/problemset/problem/1187/A
407,5209,1186F,Vus the Cossack and a Graph,"dfs and similar,graphs,greedy,implementation",2300,/problemset/problem/1186/F
408,5208,1186E,Vus the Cossack and a Field,"divide and conquer,implementation,math",2500,/problemset/problem/1186/E
409,5207,1186D,Vus the Cossack and Numbers,"constructive algorithms,greedy,math",1600,/problemset/problem/1186/D
410,5206,1186C,Vus the Cossack and Strings,"implementation,math",1800,/problemset/problem/1186/C
411,5205,1186A,Vus the Cossack and a Contest,implementation,600,/problemset/problem/1186/A
412,5204,1185G2,Playlist for Polycarp (hard version),"combinatorics,dp",2800,/problemset/problem/1185/G2
413,5203,1185G1,Playlist for Polycarp (easy version),"bitmasks,combinatorics,dp",2100,/problemset/problem/1185/G1
414,5202,1185F,Two Pizzas,"bitmasks,brute force",2200,/problemset/problem/1185/F
415,5201,1185E,Polycarp and Snakes,"brute force,implementation",2000,/problemset/problem/1185/E
416,5200,1185D,Extra Element,"implementation,math",1700,/problemset/problem/1185/D
417,5199,1185C2,Exam in BerSU (hard version),"brute force,data structures,greedy,math",1700,/problemset/problem/1185/C2
418,5198,1185C1,Exam in BerSU (easy version),"greedy,sortings",1200,/problemset/problem/1185/C1
419,5197,1185B,Email from Polycarp,"implementation,strings",1200,/problemset/problem/1185/B
420,5196,1185A,Ropewalkers,math,900,/problemset/problem/1185/A
421,5195,1184E3,Daleks' Invasion (hard),"data structures,dsu,graphs,trees",2500,/problemset/problem/1184/E3
422,5194,1184E2,Daleks' Invasion (medium),"dfs and similar,graphs,shortest paths,trees",2200,/problemset/problem/1184/E2
423,5193,1184E1,Daleks' Invasion (easy),"graphs,trees",2000,/problemset/problem/1184/E1
424,5192,1184D2,Parallel Universes (Hard),"math,matrices",3300,/problemset/problem/1184/D2
425,5191,1184D1,Parallel Universes (Easy),implementation,1600,/problemset/problem/1184/D1
426,5190,1184C3,Heidi and the Turing Test (Hard),,3200,/problemset/problem/1184/C3
427,5189,1184C2,Heidi and the Turing Test (Medium),data structures,2300,/problemset/problem/1184/C2
428,5188,1184C1,Heidi and the Turing Test (Easy),implementation,1700,/problemset/problem/1184/C1
429,5187,1184B3,The Doctor Meets Vader (Hard),"flows,shortest paths",2700,/problemset/problem/1184/B3
430,5186,1184B2,The Doctor Meets Vader (Medium),"flows,graph matchings,graphs,shortest paths,sortings",2300,/problemset/problem/1184/B2
431,5185,1184B1,The Doctor Meets Vader (Easy),"binary search,sortings",1400,/problemset/problem/1184/B1
432,5184,1184A3,Heidi Learns Hashing (Hard),"fft,math,number theory",3100,/problemset/problem/1184/A3
433,5183,1184A2,Heidi Learns Hashing (Medium),"brute force,number theory",2100,/problemset/problem/1184/A2
434,5182,1184A1,Heidi Learns Hashing (Easy),"brute force,math,number theory",1200,/problemset/problem/1184/A1
435,5181,1183H,Subsequences (hard version),"dp,strings",2200,/problemset/problem/1183/H
436,5180,1183G,Candy Box (hard version),"greedy,implementation,sortings",2100,/problemset/problem/1183/G
437,5179,1183F,Topforces Strikes Back,"brute force,math,sortings",2400,/problemset/problem/1183/F
438,5178,1183E,Subsequences (easy version),"dp,graphs,implementation,shortest paths",2000,/problemset/problem/1183/E
439,5177,1183D,Candy Box (easy version),"greedy,sortings",1400,/problemset/problem/1183/D
440,5176,1183C,Computer Game,"binary search,math",1400,/problemset/problem/1183/C
441,5175,1183B,Equalize Prices,math,1000,/problemset/problem/1183/B
442,5174,1183A,Nearest Interesting Number,implementation,900,/problemset/problem/1183/A
443,5173,1182F,Maximum Sine,"binary search,data structures,number theory",2900,/problemset/problem/1182/F
444,5172,1182E,Product Oriented Recurrence,"dp,math,matrices,number theory",2200,/problemset/problem/1182/E
445,5171,1182D,Complete Mirror,"constructive algorithms,dfs and similar,dp,hashing,implementation,trees",2500,/problemset/problem/1182/D
446,5170,1182C,Beautiful Lyrics,"data structures,greedy,strings",1700,/problemset/problem/1182/C
447,5169,1182B,Plus from Picture,"dfs and similar,implementation,strings",1300,/problemset/problem/1182/B
448,5168,1182A,Filling Shapes,"dp,math",1000,/problemset/problem/1182/A
449,5167,1181E2,A Story of One Country (Hard),"brute force,greedy,sortings",3000,/problemset/problem/1181/E2
450,5166,1181E1,A Story of One Country (Easy),"brute force,divide and conquer,sortings",2600,/problemset/problem/1181/E1
451,5165,1181D,Irrigation,"binary search,data structures,implementation,sortings,trees,two pointers",2100,/problemset/problem/1181/D
452,5164,1181C,Flag,"brute force,combinatorics,dp,implementation",1900,/problemset/problem/1181/C
453,5163,1181B,Split a Number,"greedy,implementation,strings",1500,/problemset/problem/1181/B
454,5162,1181A,Chunga-Changa,"greedy,math",1000,/problemset/problem/1181/A
455,5161,1180B,Nick and Array,"greedy,implementation",1500,/problemset/problem/1180/B
456,5160,1180A,Alex and a Rhombus,"dp,implementation,math",800,/problemset/problem/1180/A
457,5159,1179E,Alesya and Discrete Math,"divide and conquer,interactive",3200,/problemset/problem/1179/E
458,5158,1179D,Fedor Runs for President,"data structures,dp,trees",2600,/problemset/problem/1179/D
459,5157,1179C,Serge and Dining Room,"binary search,data structures,graph matchings,greedy,implementation,math,trees",2400,/problemset/problem/1179/C
460,5156,1179B,Tolik and His Uncle,constructive algorithms,1800,/problemset/problem/1179/B
461,5155,1179A,Valeriy and Deque,"data structures,implementation",1500,/problemset/problem/1179/A
462,5154,1178H,Stock Exchange,"binary search,flows,graphs",3500,/problemset/problem/1178/H
463,5153,1178G,The Awesomest Vertex,"data structures,dfs and similar",2900,/problemset/problem/1178/G
464,5152,1178F2,Long Colorful Strip,dp,2600,/problemset/problem/1178/F2
465,5151,1178F1,Short Colorful Strip,"combinatorics,dfs and similar,dp",2200,/problemset/problem/1178/F1
466,5150,1178E,Archaeology,"brute force,constructive algorithms,greedy,strings",1900,/problemset/problem/1178/E
467,5149,1178D,Prime Graph,"constructive algorithms,greedy,math,number theory",1600,/problemset/problem/1178/D
468,5148,1178C,Tiles,"combinatorics,greedy,math",1300,/problemset/problem/1178/C
